race_norm,driver,lap,lap_time_s,cum_time_s,gap_to_leader,gap_to_next,gap_to_prev,pit_time_s,lap_time_before,lap_time_after,delta_after_vs_before_s,pit_time_norm
,driver_090,57,106.857,6445.388,189.377,21.896,0.99,,,,,
,driver_090,57,84.37,5057.947,26.413,0.665,1.437,,,,,
,driver_090,57,82.988,4860.121,84.387,5.102,63.32,,,,,
,driver_090,57,86.467,5130.777,62.306,18.264,2.849,,,,,
,driver_090,57,79.792,5062.098,12.859,14.145,12.859,,,,,
,driver_090,57,82.393,4880.121,25.196,6.339,9.894,,,,,
,driver_090,57,82.662,4757.817,13.807,5.119,1.595,,,,,
,driver_090,57,87.183,5334.349,75.181,0.946,2.881,,,,,
,driver_090,57,78.481,4723.459,60.57,32.097,0.521,,,,,
,driver_090,57,100.345,6006.81,24.067,0.422,22.982,,,,,
,driver_090,57,76.42,4522.097,110.542,2.095,2.564,,,,,
,driver_090,57,76.871,4563.944,96.165,7.321,7.964,,,,,
,driver_090,57,82.709,5150.729,140.073,11.028,0.463,,,,,
,driver_090,57,106.362,4794.717,4.495,0.765,1.9,,,,,
,driver_090,57,77.193,4664.618,83.101,1.193,7.903,,,,,
,driver_090,57,89.896,5495.863,12.405,3.955,1.421,,,,,
,driver_090,57,127.915,4541.811,18.583,9.824,4.679,,,,,
,driver_090,57,116.722,4786.707,5.041,0.997,1.462,,,,,
,driver_090,57,91.709,5343.527,65.214,11.774,10.167,,,,,
,driver_090,57,89.355,5293.273,121.648,0.695,1.951,,,,,
,driver_090,57,78.174,4580.529,126.342,16.009,11.609,,,,,
,driver_090,57,111.829,6284.426,27.777,6.853,3.124,,,,,
,driver_090,57,91.842,5342.423,88.836,7.25,1.316,,,,,
,driver_090,57,90.408,5360.021,75.034,4.549,12.278,,,,,
,driver_090,57,78.828,5505.587,8.973,2.658,7.126,,,,,
,driver_090,57,89.198,9655.844,6.294,2.409,3.53,,,,,
,driver_090,57,79.971,4757.611,89.991,16.964,17.637,,,,,
,driver_090,57,91.061,5175.789,136.625,0.708,0.53,,,,,
,driver_090,57,120.523,5724.991,63.696,0.903,0.999,,,,,
,driver_090,57,101.217,6066.573,27.508,2.307,27.508,,,,,
,driver_090,57,89.573,5186.151,10.034,14.749,1.966,,,,,
,driver_090,57,96.558,5648.723,11.987,26.65,11.987,,,,,
,driver_090,57,125.839,4732.59,164.928,30.669,10.676,,,,,
,driver_090,57,81.944,4843.134,38.211,6.493,18.403,,,,,
,driver_090,57,117.428,6791.288,94.717,7.067,0.74,,,,,
,driver_090,57,78.268,4628.167,102.29,5.212,4.135,,,,,
,driver_090,57,72.257,4285.515,31.96,3.289,4.687,,,,,
,driver_090,57,94.997,5594.993,172.571,,12.302,,,,,
,driver_090,57,80.388,4644.726,44.793,5.618,8.889,,,,,
,driver_090,57,87.85,5330.88,46.46,8.333,0.806,,,,,
,driver_090,57,57.073,3552.369,30.657,0.993,25.212,,,,,
,driver_090,57,79.636,6943.757,56.467,6.801,0.751,,,,,
