race_norm,driver,lap,lap_time_s,cum_time_s,gap_to_leader,gap_to_next,gap_to_prev,pit_time_s,lap_time_before,lap_time_after,delta_after_vs_before_s,pit_time_norm
,driver_007,11,75.426,835.674,11.546,3.685,1.108,,,,,
,driver_007,11,87.306,968.859,31.56,0.42,1.13,,,,,
,driver_007,11,130.675,1277.333,90.75,,39.616,,,,,
,driver_007,11,81.312,913.459,27.402,6.052,1.335,,,,,
,driver_007,11,107.482,1197.282,21.275,0.906,0.549,,,,,
,driver_007,11,127.388,1420.385,70.458,2.699,5.9,,,,,
,driver_007,11,115.103,1379.621,85.043,2.965,1.844,,,,,
,driver_007,11,91.764,1023.64,54.473,2.02,20.137,,,,,
,driver_007,11,96.0,1073.108,46.285,0.631,6.06,,,,,
,driver_007,11,93.419,1035.194,31.661,0.971,0.328,,,,,
,driver_007,11,106.808,1157.789,40.328,1.313,6.3,,,,,
,driver_007,11,80.744,907.557,45.161,6.614,5.395,,,,,
,driver_007,11,94.727,1047.132,0.0,0.876,,,,,,
,driver_007,11,95.526,1075.234,16.871,1.266,5.393,,,,,
,driver_007,11,80.861,907.651,42.791,0.384,4.926,,,,,
,driver_007,11,96.989,1188.087,22.998,3.428,3.113,,,,,
,driver_007,11,83.111,935.895,36.135,1.015,1.589,,,,,
,driver_007,11,77.842,947.867,12.34,0.502,11.724,,,,,
,driver_007,11,92.68,1042.514,31.885,4.418,1.518,,,,,
,driver_007,11,76.788,900.786,58.616,21.568,1.112,,,,,
,driver_007,11,95.623,1078.04,33.146,2.097,0.272,,,,,
,driver_007,11,88.642,970.384,10.215,1.066,2.806,,,,,
,driver_007,11,120.457,1672.898,7.175,2.307,0.63,,,,,
,driver_007,11,81.839,909.036,13.081,2.018,0.936,,,,,
,driver_007,11,88.1,981.06,42.938,3.776,6.751,,,,,
,driver_007,11,80.447,899.969,46.776,3.965,0.82,,,,,
,driver_007,11,109.05,1428.22,38.13,1.106,2.631,,,,,
,driver_007,11,91.482,1187.605,72.965,1085.059,18.161,,,,,
,driver_007,11,95.416,1049.724,65.2,13.148,2.985,,,,,
,driver_007,11,93.452,1037.798,6.139,5.572,1.643,,,,,
,driver_007,11,101.874,1142.853,16.12,1.34,4.877,,,,,
,driver_007,11,88.946,1068.44,24.06,7.037,0.744,,,,,
,driver_007,11,77.206,868.603,18.917,1.373,3.41,,,,,
,driver_007,11,99.57,1106.67,30.118,1.479,0.668,,,,,
,driver_007,11,93.16,1023.813,41.744,6.517,0.779,,,,,
,driver_007,11,100.821,1126.09,72.665,0.338,14.38,,,,,
,driver_007,11,77.622,864.097,10.431,0.999,4.964,,,,,
,driver_007,11,84.049,1007.521,18.961,0.828,9.287,,,,,
,driver_007,11,75.772,930.719,28.314,3.039,0.553,,,,,
,driver_007,11,93.751,1045.484,13.546,1.434,1.146,,,,,
,driver_007,11,100.091,1076.108,24.392,1.714,2.265,,,,,
,driver_007,11,83.407,927.699,14.926,2.505,3.341,,,,,
,driver_007,11,75.041,1017.186,106.5,,6.325,,,,,
,driver_007,11,83.796,946.478,24.744,2.282,8.516,,,,,
,driver_007,11,80.836,901.245,20.49,1.682,3.835,,,,,
,driver_007,11,77.867,865.64,26.296,2.625,0.352,,,,,
,driver_007,11,90.311,1001.454,23.006,0.84,1.106,,,,,
,driver_007,11,90.188,1007.588,20.634,0.708,3.507,,,,,
,driver_007,11,84.253,946.118,11.38,0.648,11.38,,,,,
,driver_007,11,83.833,939.19,35.212,2.772,4.046,,,,,
,driver_007,11,76.601,864.484,32.122,0.612,1.701,,,,,
,driver_007,11,107.196,1171.962,103.537,1.208,10.551,,,,,
,driver_007,11,87.364,981.547,18.13,1.654,0.879,,,,,
,driver_007,11,106.645,1191.52,67.237,6.792,6.252,,,,,
,driver_007,11,90.226,1014.553,53.421,2.701,12.156,,,,,
,driver_007,11,108.372,1211.904,50.035,2.444,0.693,,,,,
,driver_007,11,82.259,920.408,19.731,0.793,1.698,,,,,
,driver_007,11,96.101,1091.41,29.353,0.97,4.553,,,,,
,driver_007,11,83.242,934.369,23.95,2.382,1.325,,,,,
,driver_007,11,80.135,908.458,52.033,0.958,3.91,,,,,
,driver_007,11,85.209,936.277,30.484,5.628,2.5,,,,,
,driver_007,11,108.539,1222.648,46.144,4.491,1.623,,,,,
,driver_007,11,78.468,877.568,27.807,3.919,3.224,,,,,
,driver_007,11,115.34,1054.06,22.517,5.046,0.213,,,,,
,driver_007,11,95.71,1059.604,28.575,0.65,7.09,,,,,
,driver_007,11,98.954,1105.619,28.516,1.043,0.523,,,,,
,driver_007,11,71.569,905.05,14.557,1.346,0.672,,,,,
,driver_007,11,99.421,1104.215,33.222,0.942,0.975,,,,,
,driver_007,11,85.942,1007.887,72.364,1.419,1.201,,,,,
,driver_007,11,95.092,1068.58,26.195,1.943,1.485,,,,,
,driver_007,11,132.536,1561.96,89.722,4.271,14.92,,,,,
,driver_007,11,98.434,1094.184,66.206,0.729,19.717,,,,,
,driver_007,11,83.485,1129.189,31.832,0.546,2.074,,,,,
,driver_007,11,107.241,1188.639,38.422,11.467,3.132,,,,,
,driver_007,11,126.207,1307.22,14.203,0.419,1.859,,,,,
,driver_007,11,120.464,1328.18,66.089,0.158,3.407,,,,,
,driver_007,11,109.383,1235.958,59.257,1.552,7.382,,,,,
,driver_007,11,120.504,1703.582,19.439,1.885,1.189,,,,,
,driver_007,11,88.985,991.571,13.334,2.446,3.681,,,,,
,driver_007,11,96.737,1109.048,54.854,80.025,10.983,,,,,
,driver_007,11,89.872,1090.789,19.697,6.299,3.207,,,,,
,driver_007,11,81.666,920.924,21.002,1.727,21.002,,,,,
,driver_007,11,83.381,908.804,24.107,2.649,1.275,,,,,
,driver_007,11,98.043,1406.287,15.022,3.263,1.536,,,,,
,driver_007,11,78.811,1115.04,256.81,,138.326,,,,,
,driver_007,11,85.095,954.408,23.336,0.832,2.704,,,,,
,driver_007,11,73.876,833.418,47.306,0.476,1.069,,,,,
,driver_007,11,80.858,902.041,11.0,1.133,1.487,,,,,
,driver_007,11,112.617,1273.068,32.786,5.17,4.698,,,,,
,driver_007,11,92.085,1077.654,31.289,0.342,0.845,,,,,
,driver_007,11,84.747,1187.886,13.616,0.869,0.539,,,,,
,driver_007,11,96.495,1228.988,37.769,0.161,0.894,,,,,
,driver_007,11,86.721,971.571,51.354,12.035,2.498,,,,,
,driver_007,11,80.888,897.906,28.3,0.817,4.204,,,,,
,driver_007,11,117.964,1403.425,54.572,0.379,4.239,,,,,
,driver_007,11,97.874,1072.899,37.983,1.175,0.496,,,,,
,driver_007,11,102.597,1151.748,40.315,0.568,6.823,,,,,
,driver_007,11,87.919,987.202,40.587,2.078,2.118,,,,,
,driver_007,11,101.043,1125.818,19.845,6.553,0.969,,,,,
,driver_007,11,115.759,1287.867,59.312,0.228,0.766,,,,,
,driver_007,11,89.015,1003.079,35.076,2.527,1.267,,,,,
,driver_007,11,97.258,1205.127,21.75,0.555,0.54,,,,,
,driver_007,11,79.523,890.332,37.378,1.34,0.558,,,,,
,driver_007,11,78.234,967.67,14.524,1.538,2.632,,,,,
,driver_007,11,95.888,1073.981,28.983,3.381,3.346,,,,,
,driver_007,11,76.735,846.679,6.489,1.557,4.863,,,,,
,driver_007,11,85.002,985.536,25.16,4.005,1.246,,,,,
,driver_007,11,78.922,875.625,17.841,1.875,8.508,,,,,
,driver_007,11,83.839,926.271,4.993,1.006,3.153,,,,,
,driver_007,11,80.03,894.043,30.308,1.197,4.22,,,,,
,driver_007,11,80.868,917.919,41.273,6.108,12.593,,,,,
,driver_007,11,78.658,879.626,30.271,5.658,0.529,,,,,
,driver_007,11,82.299,902.509,19.375,6.498,0.946,,,,,
,driver_007,11,106.422,1178.243,8.69,2.864,7.007,,,,,
,driver_007,11,101.368,1138.491,34.56,2.597,3.612,,,,,
,driver_007,11,83.207,929.628,37.277,0.424,5.655,,,,,
,driver_007,11,76.633,952.953,21.348,0.58,4.0,,,,,
,driver_007,11,105.217,1187.054,65.261,1.721,3.373,,,,,
,driver_007,11,81.26,912.434,36.854,0.665,1.457,,,,,
,driver_007,11,86.238,1064.732,21.474,0.922,1.344,,,,,
,driver_007,11,99.83,1119.096,49.53,0.72,2.565,,,,,
,driver_007,11,90.009,1001.871,38.421,4.022,11.994,,,,,
,driver_007,11,102.523,1413.556,35.884,0.44,0.312,,,,,
,driver_007,11,158.179,4614.662,16.438,2.496,2.842,,,,,
,driver_007,11,96.703,1090.635,65.537,2.658,9.907,,,,,
,driver_007,11,107.955,1197.386,41.378,2.466,3.035,,,,,
,driver_007,11,119.603,1338.198,48.04,8.29,0.476,,,,,
,driver_007,11,97.71,1089.655,3.054,1.178,3.054,,,,,
,driver_007,11,105.519,1214.217,14.613,0.524,0.592,,,,,
,driver_007,11,79.974,888.043,8.101,5.681,3.383,,,,,
,driver_007,11,75.297,838.358,15.941,2.863,4.987,,,,,
,driver_007,11,86.35,1176.055,23.731,1.408,0.466,,,,,
,driver_007,11,84.55,954.03,33.108,3.015,2.455,,,,,
,driver_007,11,84.813,944.02,18.494,0.749,9.37,,,,,
,driver_007,11,76.45,861.148,16.492,3.064,3.772,,,,,
,driver_007,11,83.797,932.44,17.817,0.745,1.185,,,,,
,driver_007,11,86.548,962.928,23.415,1.108,1.98,,,,,
,driver_007,11,94.687,853.545,26.743,0.423,1.835,,,,,
,driver_007,11,78.034,992.124,7.058,1.097,4.144,,,,,
,driver_007,11,77.314,858.704,11.437,1.032,0.554,,,,,
,driver_007,11,85.325,959.822,28.741,0.922,2.795,,,,,
,driver_007,11,83.598,937.22,33.553,3.946,1.878,,,,,
,driver_007,11,118.49,1318.19,44.533,0.301,0.901,,,,,
,driver_007,11,93.491,1042.996,47.262,0.551,7.416,,,,,
,driver_007,11,88.019,979.267,42.452,2.561,7.598,,,,,
,driver_007,11,88.556,1079.165,24.176,0.577,2.89,,,,,
,driver_007,11,161.967,1909.061,258.615,,135.602,,,,,
,driver_007,11,84.841,922.274,60.577,0.665,4.651,,,,,
,driver_007,11,84.695,948.22,17.698,3.322,1.791,,,,,
,driver_007,11,111.099,1452.186,37.596,,0.851,,,,,
,driver_007,11,106.321,2813.747,23.1,7.854,2.103,,,,,
,driver_007,11,129.697,1490.508,9.125,2.758,1.399,,,,,
,driver_007,11,97.944,1092.105,27.187,1.239,5.0,,,,,
,driver_007,11,93.987,1042.395,7.019,1.305,1.591,,,,,
,driver_007,11,93.379,1032.995,3.538,8.965,2.907,,,,,
,driver_007,11,75.804,1106.935,0.0,1.062,,,,,,
,driver_007,11,150.203,1252.325,0.446,0.616,0.446,,,,,
,driver_007,11,85.724,966.092,27.107,0.864,4.153,,,,,
,driver_007,11,83.376,1015.233,0.0,1.219,,,,,,
,driver_007,11,81.347,893.388,26.988,0.289,7.365,,,,,
,driver_007,11,88.228,972.434,35.003,1.189,0.705,,,,,
,driver_007,11,153.588,1401.988,5.864,0.534,1.693,,,,,
,driver_007,11,78.896,930.939,10.39,3.769,8.502,,,,,
,driver_007,11,96.785,1203.747,4.889,1.66,0.882,,,,,
,driver_007,11,80.957,978.196,116.572,,47.483,,,,,
,driver_007,11,89.243,993.969,31.432,1.579,1.79,,,,,
,driver_007,11,81.877,915.366,14.816,1.609,2.94,,,,,
,driver_007,11,97.392,1092.815,19.0,3.064,1.463,,,,,
,driver_007,11,109.857,1238.537,60.343,0.805,7.865,,,,,
,driver_007,11,96.727,1078.318,41.372,0.889,7.456,,,,,
,driver_007,11,86.972,974.666,10.604,14.356,2.954,,,,,
,driver_007,11,115.442,1104.051,31.125,0.893,3.002,,,,,
,driver_007,11,95.735,1057.623,21.358,0.499,6.263,,,,,
,driver_007,11,76.153,1003.622,3.445,3.118,3.445,,,,,
,driver_007,11,83.86,931.511,19.387,1.328,1.484,,,,,
,driver_007,11,88.958,984.442,15.286,0.465,13.583,,,,,
,driver_007,11,106.491,1170.216,38.847,0.236,8.725,,,,,
,driver_007,11,88.837,986.237,31.081,4.204,0.013,,,,,
,driver_007,11,81.779,917.133,21.209,0.403,0.448,,,,,
,driver_007,11,87.403,969.605,24.571,1.086,5.857,,,,,
,driver_007,11,96.837,1086.895,45.458,0.662,0.622,,,,,
,driver_007,11,110.358,1212.236,33.873,5.362,1.521,,,,,
,driver_007,11,84.507,943.077,45.017,5.695,1.61,,,,,
,driver_007,11,73.494,824.809,0.0,3.764,,,,,,
,driver_007,11,116.836,1496.189,140.91,,88.255,,,,,
,driver_007,11,81.959,925.873,44.051,1.42,3.263,,,,,
,driver_007,11,97.02,1199.294,183.94,,89.889,,,,,
,driver_007,12,96.336,1174.654,44.155,1.582,8.379,,,,,
,driver_007,12,95.157,1226.294,17.241,2.658,4.261,,,,,
,driver_007,12,79.009,969.341,39.422,1.37,0.376,,,,,
,driver_007,12,96.583,1174.835,6.591,3.606,6.591,,,,,
,driver_007,12,78.214,940.236,17.413,0.554,17.413,,,,,
,driver_007,12,80.131,977.222,27.661,0.782,0.978,,,,,
,driver_007,12,99.396,1203.611,35.532,0.601,0.967,,,,,
,driver_007,12,96.141,1299.888,7.69,1.995,1.069,,,,,
,driver_007,12,87.342,1056.201,33.531,0.493,1.354,,,,,
,driver_007,12,132.279,1140.166,121.347,,0.253,,,,,
,driver_007,12,87.394,1066.661,46.106,2.907,7.665,,,,,
,driver_007,12,84.461,1027.538,48.114,5.822,1.246,,,,,
,driver_007,12,81.112,993.546,38.918,0.385,1.128,,,,,
,driver_007,12,82.567,1211.756,35.909,0.642,6.178,,,,,
,driver_007,12,85.099,1045.952,52.815,1.398,0.145,,,,,
,driver_007,12,93.763,1131.561,6.588,5.486,1.83,,,,,
,driver_007,12,95.566,1170.8,17.844,1.804,5.405,,,,,
,driver_007,12,82.873,990.524,47.844,0.48,0.754,,,,,
,driver_007,12,80.022,988.48,54.982,0.877,3.573,,,,,
,driver_007,12,112.3,1362.531,55.34,1.962,0.553,,,,,
,driver_007,12,138.208,1628.716,14.609,0.575,2.491,,,,,
,driver_007,12,78.678,956.246,30.167,4.603,3.447,,,,,
,driver_007,12,87.774,1071.212,2.474,6.607,2.474,,,,,
,driver_007,12,93.053,1126.048,3.088,9.717,3.088,,,,,
,driver_007,12,77.53,941.627,10.949,1.182,5.476,,,,,
,driver_007,12,95.897,1169.878,30.566,3.371,3.575,,,,,
,driver_007,12,110.527,1338.963,31.227,6.463,1.452,,,,,
,driver_007,12,78.626,1009.565,11.079,4.036,9.342,,,,,
,driver_007,12,77.818,943.458,28.935,2.539,0.169,,,,,
,driver_007,12,95.327,1163.907,26.882,1.387,1.467,,,,,
,driver_007,12,76.071,1029.024,22.825,0.801,5.178,,,,,
,driver_007,12,131.838,1693.798,95.207,5.663,16.039,,,,,
,driver_007,12,107.709,1801.94,434.06,,414.82,,,,,
,driver_007,12,118.571,1521.996,60.089,0.937,2.41,,,,,
,driver_007,12,116.396,1612.585,145.157,,85.577,,,,,
,driver_007,12,102.508,1516.064,41.718,0.314,0.378,,,,,
,driver_007,12,91.549,1279.154,75.862,1086.852,17.812,,,,,
,driver_007,12,123.079,1451.259,73.259,1.067,3.538,,,,,
,driver_007,12,80.902,1003.176,62.741,1.241,6.205,,,,,
,driver_007,12,82.361,1002.769,21.105,0.75,1.592,,,,,
,driver_007,12,104.077,1318.294,19.104,0.627,0.912,,,,,
,driver_007,12,95.944,1187.354,30.83,0.788,4.876,,,,,
,driver_007,12,80.149,968.192,8.484,5.598,3.938,,,,,
,driver_007,12,89.146,1092.225,37.377,2.791,0.682,,,,,
,driver_007,12,75.052,913.41,17.021,3.705,5.024,,,,,
,driver_007,12,111.539,2925.286,26.024,4.858,1.548,,,,,
,driver_007,12,108.904,1331.552,49.503,5.196,1.703,,,,,
,driver_007,12,79.701,969.157,32.662,0.497,4.99,,,,,
,driver_007,12,85.22,1164.287,29.838,4.196,0.547,,,,,
,driver_007,12,84.009,1091.53,20.272,0.738,9.898,,,,,
,driver_007,12,75.661,1006.38,30.571,3.37,0.43,,,,,
,driver_007,12,82.781,1003.705,2.311,2.709,2.311,,,,,
,driver_007,12,100.773,1009.577,42.553,4.356,1.422,,,,,
,driver_007,12,98.834,1204.453,30.272,0.999,0.527,,,,,
,driver_007,12,73.634,907.052,50.924,0.668,1.06,,,,,
,driver_007,12,75.449,911.123,12.635,3.961,1.263,,,,,
,driver_007,12,83.521,1029.999,25.937,2.145,8.862,,,,,
,driver_007,12,80.762,982.803,11.713,0.734,1.664,,,,,
,driver_007,12,78.103,938.884,12.012,3.094,4.893,,,,,
,driver_007,12,92.622,1127.736,40.422,1.6,3.262,,,,,
,driver_007,12,84.267,1148.999,24.002,0.964,2.834,,,,,
,driver_007,12,89.869,1091.74,41.386,4.092,13.213,,,,,
,driver_007,12,96.383,1205.431,54.782,81.52,9.641,,,,,
,driver_007,12,82.274,1018.169,37.696,1.411,1.251,,,,,
,driver_007,12,109.3,1326.624,64.123,0.647,0.894,,,,,
,driver_007,12,85.056,1029.076,20.165,0.636,10.391,,,,,
,driver_007,12,77.942,1045.612,15.998,1.652,2.773,,,,,
,driver_007,12,211.585,1543.744,10.564,0.496,4.153,,,,,
,driver_007,12,89.824,1496.111,16.825,3.043,1.323,,,,,
,driver_007,12,79.545,973.588,32.714,1.471,4.506,,,,,
,driver_007,12,90.149,1091.603,25.043,0.874,1.212,,,,,
,driver_007,12,84.277,1030.395,11.794,0.711,11.794,,,,,
,driver_007,12,104.036,1381.369,93.921,,38.611,,,,,
,driver_007,12,81.643,990.679,13.595,2.167,0.776,,,,,
,driver_007,12,83.36,1020.58,35.921,4.464,2.23,,,,,
,driver_007,12,80.745,978.651,30.847,0.836,4.046,,,,,
,driver_007,12,106.633,1298.153,72.447,7.153,7.437,,,,,
,driver_007,12,108.996,1537.216,40.792,1.036,2.964,,,,,
,driver_007,12,109.059,1320.963,53.779,0.849,1.083,,,,,
,driver_007,12,120.354,1278.143,52.323,18.061,2.947,,,,,
,driver_007,12,88.939,1080.51,14.474,2.482,4.3,,,,,
,driver_007,12,83.954,1131.659,18.664,3.995,2.082,,,,,
,driver_007,12,100.72,1226.538,21.016,6.69,1.036,,,,,
,driver_007,12,97.049,1302.176,23.88,0.398,0.642,,,,,
,driver_007,12,90.334,1114.147,43.472,7.578,0.618,,,,,
,driver_007,12,86.676,1262.731,27.301,1.014,0.73,,,,,
,driver_007,12,104.386,1230.476,80.778,0.164,3.81,,,,,
,driver_007,12,77.254,978.04,60.678,23.401,0.826,,,,,
,driver_007,12,87.065,1061.731,11.524,14.302,3.589,,,,,
,driver_007,12,76.519,923.198,7.043,1.345,7.043,,,,,
,driver_007,12,77.703,1069.827,7.354,0.968,4.375,,,,,
,driver_007,12,79.769,1194.809,259.32,,137.514,,,,,
,driver_007,12,116.644,1192.752,42.602,2.634,1.558,,,,,
,driver_007,12,118.669,1288.885,55.257,16.232,0.525,,,,,
,driver_007,12,112.957,1386.025,34.928,5.134,4.497,,,,,
,driver_007,12,88.901,1075.138,34.136,1.04,0.641,,,,,
,driver_007,12,81.784,998.917,22.073,0.328,0.435,,,,,
,driver_007,12,82.164,984.673,20.755,7.579,0.658,,,,,
,driver_007,12,83.959,1023.149,37.303,7.207,4.733,,,,,
,driver_007,12,87.176,1056.781,26.216,1.207,5.859,,,,,
,driver_007,12,81.049,1059.245,119.043,,45.248,,,,,
,driver_007,12,87.784,1069.331,19.116,1.513,1.463,,,,,
,driver_007,12,127.309,1547.694,75.114,0.406,6.116,,,,,
,driver_007,12,116.514,1496.135,96.244,2.855,11.781,,,,,
,driver_007,12,96.2,1169.308,50.189,0.409,9.591,,,,,
,driver_007,12,90.341,1104.894,57.457,2.925,13.779,,,,,
,driver_007,12,94.549,1129.743,22.618,1.077,1.326,,,,,
,driver_007,12,99.914,1299.208,192.582,,93.639,,,,,
,driver_007,12,110.864,1563.05,40.654,,0.574,,,,,
,driver_007,12,101.504,1244.357,16.277,1.571,5.166,,,,,
,driver_007,12,115.152,1403.019,61.133,0.603,2.438,,,,,
,driver_007,12,91.561,1119.17,39.66,4.374,0.709,,,,,
,driver_007,12,83.96,1016.4,19.248,0.578,1.081,,,,,
,driver_007,12,77.07,930.615,14.816,0.3,1.302,,,,,
,driver_007,12,110.138,1613.991,26.804,5.684,2.162,,,,,
,driver_007,12,74.702,993.261,35.425,1.037,0.532,,,,,
,driver_007,12,77.601,936.305,12.681,0.975,0.754,,,,,
,driver_007,12,72.624,903.268,11.88,6.199,0.769,,,,,
,driver_007,12,79.172,954.797,19.868,2.473,10.355,,,,,
,driver_007,12,75.549,940.033,33.357,0.827,2.307,,,,,
,driver_007,12,108.018,1279.98,114.482,0.13,16.749,,,,,
,driver_007,12,109.222,1321.458,36.097,5.894,3.288,,,,,
,driver_007,12,80.374,980.343,50.419,4.083,1.004,,,,,
,driver_007,12,96.679,1187.314,69.314,2.772,10.725,,,,,
,driver_007,12,108.783,1306.169,43.268,8.7,2.047,,,,,
,driver_007,12,77.424,946.027,19.775,1.457,3.803,,,,,
,driver_007,12,97.071,1285.158,24.806,3.578,2.776,,,,,
,driver_007,12,74.345,1144.415,13.104,3.075,4.22,,,,,
,driver_007,12,96.484,1138.879,9.895,5.339,1.2,,,,,
,driver_007,12,106.102,1069.03,24.111,1.305,0.767,,,,,
,driver_007,12,75.778,1182.713,0.0,1.342,,,,,,
,driver_007,12,87.845,1067.021,29.572,1.06,2.035,,,,,
,driver_007,12,91.014,1061.398,12.415,0.77,4.035,,,,,
,driver_007,12,150.935,1552.923,3.987,0.693,1.294,,,,,
,driver_007,12,83.363,1011.062,15.658,2.238,3.255,,,,,
,driver_007,12,91.868,1169.522,34.267,0.31,0.965,,,,,
,driver_007,12,119.037,1437.227,47.689,3.586,0.518,,,,,
,driver_007,12,97.024,1183.919,49.219,0.665,0.745,,,,,
,driver_007,12,88.414,1069.474,46.085,3.318,7.734,,,,,
,driver_007,12,105.473,1292.527,69.232,2.937,2.358,,,,,
,driver_007,12,89.116,1168.281,26.858,1.158,4.222,,,,,
,driver_007,12,99.705,1218.801,53.335,0.776,3.51,,,,,
,driver_007,12,106.692,1295.331,39.773,12.058,3.089,,,,,
,driver_007,12,99.34,1172.239,28.246,0.443,0.492,,,,,
,driver_007,12,80.443,988.0,47.009,8.078,5.271,,,,,
,driver_007,12,90.149,1139.873,66.673,4.895,6.549,,,,,
,driver_007,12,97.591,1187.246,3.005,1.184,3.005,,,,,
,driver_007,12,84.306,1032.526,17.683,3.305,1.664,,,,,
,driver_007,12,97.288,1190.103,20.18,2.97,1.472,,,,,
,driver_007,12,77.567,939.998,13.595,2.65,10.025,,,,,
,driver_007,12,82.974,1017.343,25.445,2.744,1.334,,,,,
,driver_007,12,109.545,1348.082,63.877,1.085,6.41,,,,,
,driver_007,12,99.65,1206.32,32.807,1.343,0.99,,,,,
,driver_007,12,84.177,1020.454,32.969,5.49,5.227,,,,,
,driver_007,12,97.837,1189.942,29.536,0.623,5.654,,,,,
,driver_007,12,84.548,1038.578,34.578,3.907,1.729,,,,,
,driver_007,12,92.613,1135.127,33.325,3.536,1.1,,,,,
,driver_007,12,93.65,1139.508,29.641,0.794,0.653,,,,,
,driver_007,12,126.402,1184.025,14.235,1.493,2.21,,,,,
,driver_007,12,91.996,1344.321,1.598,0.563,1.598,,,,,
,driver_007,12,75.95,1079.572,3.641,3.622,3.641,,,,,
,driver_007,12,83.948,1015.459,19.856,1.354,1.286,,,,,
,driver_007,12,82.656,1008.927,5.434,1.164,3.035,,,,,
,driver_007,12,95.617,1173.657,34.565,1.746,7.448,,,,,
,driver_007,12,82.095,975.483,30.867,0.495,1.496,,,,,
,driver_007,12,87.49,1059.924,38.559,1.185,0.591,,,,,
,driver_007,12,81.538,999.457,44.362,8.005,13.56,,,,,
,driver_007,12,78.651,958.277,33.159,5.106,0.97,,,,,
,driver_007,12,90.147,1097.735,22.173,0.477,4.108,,,,,
,driver_007,12,106.74,1284.983,9.912,1.91,8.52,,,,,
,driver_007,12,81.342,994.801,28.954,6.959,0.343,,,,,
,driver_007,12,87.308,1073.269,23.336,2.174,0.542,,,,,
,driver_007,12,84.152,1272.038,13.621,1.167,0.526,,,,,
,driver_007,12,83.502,1013.13,40.55,0.255,6.939,,,,,
,driver_007,12,94.443,1137.439,52.42,0.571,1.524,,,,,
,driver_007,12,86.376,1057.947,53.787,14.635,3.014,,,,,
,driver_007,12,107.618,1304.9,22.542,1.064,0.47,,,,,
,driver_007,12,81.958,997.324,16.837,1.672,2.105,,,,,
,driver_007,12,92.174,1115.814,58.934,0.128,20.257,,,,,
,driver_007,12,158.462,4773.124,15.97,1.696,2.615,,,,,
,driver_007,12,81.656,1007.529,45.975,1.501,3.14,,,,,
,driver_007,12,102.758,1308.734,61.12,0.739,4.62,,,,,
,driver_007,12,118.637,1456.835,52.288,1.3,1.337,,,,,
,driver_007,12,111.26,1347.218,64.51,2.579,0.998,,,,,
,driver_007,12,121.464,1825.046,25.083,0.189,7.202,,,,,
,driver_007,12,87.762,1074.964,43.042,2.381,2.111,,,,,
,driver_007,12,113.869,1383.575,68.626,1.15,0.536,,,,,
,driver_007,12,77.745,1025.612,12.029,0.977,11.748,,,,,
,driver_007,12,76.507,937.655,17.83,3.334,7.633,,,,,
