race_norm,driver,lap,lap_time_s,cum_time_s,gap_to_leader,gap_to_next,gap_to_prev,pit_time_s,lap_time_before,lap_time_after,delta_after_vs_before_s,pit_time_norm
,driver_102,48,80.031,4903.393,4.297,4.675,2.627,,,,,
,driver_102,48,82.476,4133.056,110.856,8.875,0.736,,,,,
,driver_102,48,95.367,6304.003,107.085,4.201,18.918,,,,,
,driver_102,48,92.398,4526.645,81.148,1.669,6.778,,,,,
,driver_102,48,101.541,4921.163,127.638,0.674,0.265,,,,,
,driver_102,48,88.703,4367.62,61.322,3.656,4.534,,,,,
,driver_102,48,75.581,3738.341,62.973,4.361,11.533,,,,,
,driver_102,48,105.044,5327.185,99.645,17.853,2.523,,,,,
,driver_102,48,99.976,4906.356,90.994,17.113,5.862,,,,,
,driver_102,48,79.325,3870.071,72.641,1.747,5.758,,,,,
,driver_102,48,95.504,4870.288,87.248,5.782,0.879,,,,,
,driver_102,48,78.144,3767.326,54.312,4.862,1.313,,,,,
,driver_102,48,77.009,3962.416,52.596,19.797,3.293,,,,,
,driver_102,48,78.368,3909.997,25.477,1.095,0.822,,,,,
,driver_102,48,97.179,4713.57,124.563,0.675,12.209,,,,,
,driver_102,48,99.528,4949.816,112.862,0.723,2.753,,,,,
,driver_102,48,84.703,6021.892,20.201,2.693,1.674,,,,,
,driver_102,48,103.867,5090.532,92.41,5.805,24.937,,,,,
,driver_102,48,102.417,5104.178,107.949,14.307,15.74,,,,,
,driver_102,48,80.004,3904.891,24.949,3.997,12.487,,,,,
,driver_102,48,122.036,4538.594,2.808,0.522,0.289,,,,,
,driver_102,48,102.129,5368.182,51.773,6.917,6.788,,,,,
,driver_102,48,103.058,5200.013,137.277,6.072,9.169,,,,,
,driver_102,48,98.919,4831.684,115.072,4.128,10.055,,,,,
,driver_102,48,69.944,3504.645,163.254,,52.668,,,,,
,driver_102,48,96.197,4144.498,39.061,2.93,2.345,,,,,
,driver_102,48,78.499,3765.692,76.866,9.268,3.593,,,,,
,driver_102,48,102.985,5169.641,93.573,5.898,1.736,,,,,
,driver_102,48,101.112,5112.42,13.099,1.001,0.428,,,,,
,driver_102,48,98.94,8506.124,86.906,8.16,0.96,,,,,
,driver_102,48,103.92,5268.876,87.04,0.89,1.001,,,,,
,driver_102,48,74.026,3855.753,98.405,64.534,23.473,,,,,
,driver_102,48,89.233,4336.594,92.952,5.346,6.996,,,,,
,driver_102,48,82.735,4060.509,27.604,2.401,12.638,,,,,
,driver_102,48,91.039,4550.177,72.288,0.659,1.644,,,,,
,driver_102,48,82.43,4008.921,84.16,5.086,1.691,,,,,
,driver_102,48,100.107,5168.535,121.561,26.138,6.898,,,,,
,driver_102,48,98.707,5018.794,122.011,15.031,6.976,,,,,
,driver_102,48,112.044,5671.823,11.112,1.38,0.528,,,,,
,driver_102,48,103.069,5051.672,117.349,3.122,3.654,,,,,
,driver_102,48,58.104,3011.694,35.81,1.791,2.102,,,,,
,driver_102,48,110.792,5109.3,65.731,12.666,12.069,,,,,
,driver_102,48,111.858,8651.355,87.509,7.638,16.362,,,,,
,driver_102,48,96.525,4782.593,106.948,7.629,8.521,,,,,
,driver_102,48,70.041,3445.032,98.354,11.01,5.554,,,,,
,driver_102,48,82.294,4044.883,110.72,1.264,1.211,,,,,
,driver_102,48,69.703,3550.785,34.094,0.734,2.505,,,,,
,driver_102,48,99.133,5210.075,61.391,26.296,0.961,,,,,
,driver_102,48,107.314,5295.516,132.167,2.632,18.93,,,,,
,driver_102,48,116.665,5889.022,73.694,1.564,1.135,,,,,
,driver_102,48,109.178,5254.561,87.601,1.811,2.092,,,,,
,driver_102,48,96.392,4834.552,92.829,12.042,0.711,,,,,
,driver_102,48,102.179,5161.654,37.178,13.507,4.329,,,,,
,driver_102,48,104.73,5208.304,141.069,3.033,18.863,,,,,
,driver_102,48,94.025,4749.614,148.615,5.773,10.742,,,,,
,driver_102,48,81.318,4102.272,98.21,7.793,6.458,,,,,
,driver_102,48,83.253,4066.447,107.767,1.337,1.397,,,,,
,driver_102,49,88.747,4456.367,61.608,4.893,3.852,,,,,
,driver_102,49,88.687,4425.281,94.603,5.017,5.684,,,,,
,driver_102,49,86.138,4303.187,107.04,1.875,0.708,,,,,
,driver_102,49,107.031,4820.601,137.06,1.526,11.353,,,,,
,driver_102,49,72.385,3711.961,90.368,16.195,1.723,,,,,
,driver_102,49,113.213,6002.235,74.765,5.972,1.993,,,,,
,driver_102,49,102.924,5024.087,132.061,0.271,5.178,,,,,
,driver_102,49,77.133,3866.762,71.082,4.265,1.505,,,,,
,driver_102,49,97.625,4932.177,94.174,12.019,0.518,,,,,
,driver_102,49,88.522,4423.271,84.583,0.436,0.559,,,,,
,driver_102,49,78.153,3988.15,26.202,0.454,0.499,,,,,
,driver_102,49,93.655,4749.398,121.07,4.856,10.372,,,,,
,driver_102,49,99.41,5309.485,61.824,26.259,0.977,,,,,
,driver_102,49,104.002,4778.394,7.264,,0.696,,,,,
,driver_102,49,82.49,4148.937,110.336,1.567,0.88,,,,,
,driver_102,49,98.805,8604.929,87.854,8.906,0.688,,,,,
,driver_102,49,92.112,4979.27,70.016,0.675,14.077,,,,,
,driver_102,49,110.855,5220.155,65.961,12.645,10.062,,,,,
,driver_102,49,91.177,4629.771,5.753,2.885,1.796,,,,,
,driver_102,49,102.779,5302.792,139.424,5.658,9.652,,,,,
,driver_102,49,113.773,5699.632,81.437,3.23,0.785,,,,,
,driver_102,49,98.527,4930.211,117.142,4.642,9.035,,,,,
,driver_102,49,98.59,5117.384,123.234,16.392,6.222,,,,,
,driver_102,49,87.071,4440.696,118.833,1.863,0.783,,,,,
,driver_102,49,69.663,3620.448,35.335,0.762,2.798,,,,,
,driver_102,49,90.932,4578.629,66.823,2.889,4.022,,,,,
,driver_102,49,101.306,5213.726,17.297,1.046,0.368,,,,,
,driver_102,49,103.483,5194.015,94.0,6.595,24.745,,,,,
,driver_102,49,99.807,5006.163,92.614,18.151,3.997,,,,,
,driver_102,49,108.399,5362.96,90.539,1.212,2.737,,,,,
,driver_102,49,105.896,5314.2,143.247,3.013,20.147,,,,,
,driver_102,49,80.194,4121.222,74.571,1.723,4.197,,,,,
,driver_102,49,92.247,4648.566,109.468,3.912,1.937,,,,,
,driver_102,49,72.557,3928.31,99.226,64.981,22.317,,,,,
,driver_102,49,96.256,4966.544,88.628,7.419,1.094,,,,,
,driver_102,49,76.994,4039.41,53.232,19.55,3.528,,,,,
,driver_102,49,69.126,3557.901,81.53,3.396,19.043,,,,,
,driver_102,49,78.723,3957.831,65.862,1.151,1.181,,,,,
,driver_102,49,94.374,4883.342,50.682,11.368,2.354,,,,,
,driver_102,49,92.295,4618.94,83.684,0.61,7.516,,,,,
,driver_102,49,79.013,3949.084,73.567,1.623,5.936,,,,,
,driver_102,49,102.457,5470.639,52.054,7.268,8.189,,,,,
,driver_102,49,77.497,3946.718,93.075,0.436,3.165,,,,,
,driver_102,49,97.747,5493.727,92.609,7.679,4.415,,,,,
,driver_102,49,100.637,5269.172,124.262,25.99,6.774,,,,,
,driver_102,49,106.897,8758.252,56.741,14.12,14.307,,,,,
,driver_102,49,69.807,3574.452,164.968,,52.804,,,,,
,driver_102,49,98.62,5288.033,57.126,4.544,2.924,,,,,
,driver_102,49,105.03,5156.702,120.831,1.531,5.54,,,,,
,driver_102,49,82.977,4216.033,111.879,11.393,0.737,,,,,
,driver_102,49,81.529,7580.962,8.582,1.668,0.808,,,,,
,driver_102,49,104.747,5431.932,100.329,19.228,1.79,,,,,
,driver_102,49,101.277,5022.802,93.176,0.643,0.818,,,,,
,driver_102,49,115.762,4260.26,20.732,2.009,1.748,,,,,
,driver_102,49,77.803,3843.495,79.005,10.46,4.516,,,,,
,driver_102,49,79.362,4982.755,5.273,4.652,1.446,,,,,
,driver_102,49,82.285,4127.168,112.976,0.391,1.538,,,,,
,driver_102,49,99.323,5049.139,113.394,2.341,2.405,,,,,
,driver_102,49,84.78,6106.672,20.631,1.148,1.706,,,,,
,driver_102,49,95.369,6399.372,108.825,6.18,20.158,,,,,
,driver_102,49,58.221,3069.915,32.877,1.709,2.341,,,,,
,driver_102,49,111.485,5969.295,16.662,4.145,2.434,,,,,
,driver_102,49,102.067,5263.721,37.978,12.773,4.476,,,,,
,driver_102,49,85.213,4320.109,116.344,3.269,8.182,,,,,
,driver_102,49,109.074,4463.61,111.92,30.324,12.96,,,,,
,driver_102,49,95.135,4844.749,151.001,7.219,11.606,,,,,
,driver_102,49,82.059,4351.176,77.453,14.057,3.334,,,,,
,driver_102,49,90.406,4664.913,62.449,3.801,1.425,,,,,
,driver_102,49,110.276,5782.099,15.699,0.938,0.388,,,,,
,driver_102,49,103.119,5272.76,94.659,5.346,1.905,,,,,
,driver_102,49,107.3,5402.816,133.285,2.998,19.65,,,,,
,driver_102,49,104.7,5373.576,89.811,1.158,0.681,,,,,
,driver_102,49,80.224,3985.115,24.589,4.062,12.285,,,,,
,driver_102,49,82.443,4142.952,13.714,2.669,9.436,,,,,
,driver_102,49,91.308,4641.485,74.155,0.627,2.533,,,,,
,driver_102,49,84.572,4093.493,87.483,1.751,5.359,,,,,
,driver_102,49,102.208,5206.386,107.547,16.906,13.28,,,,,
,driver_102,49,75.694,3814.035,63.738,5.592,5.473,,,,,
,driver_102,49,84.82,4353.559,99.667,4.782,7.99,,,,,
,driver_102,49,77.303,3844.629,55.244,5.033,1.193,,,,,
,driver_102,49,96.437,4879.03,106.583,8.154,8.994,,,,,
,driver_102,49,69.713,3514.745,99.358,11.465,6.116,,,,,
,driver_102,49,81.18,4183.452,99.541,6.963,6.174,,,,,
,driver_102,49,101.569,5331.691,93.967,18.456,5.586,,,,,
,driver_102,50,107.768,5510.584,134.554,2.901,20.977,,,,,
,driver_102,50,108.013,5470.973,92.913,1.017,2.937,,,,,
,driver_102,50,77.632,3922.261,56.496,4.443,1.184,,,,,
,driver_102,50,69.628,3584.373,100.117,11.978,6.328,,,,,
,driver_102,50,80.439,4201.661,74.872,17.777,2.792,,,,,
,driver_102,50,81.083,4264.535,100.374,6.374,5.836,,,,,
,driver_102,50,101.764,5315.49,21.405,0.628,0.859,,,,,
,driver_102,50,102.028,5308.414,106.912,21.261,11.292,,,,,
,driver_102,50,75.478,3889.513,62.283,5.475,6.17,,,,,
,driver_102,50,98.224,5030.401,96.204,2.045,9.966,,,,,
,driver_102,50,102.291,5366.012,39.249,12.111,4.682,,,,,
,driver_102,50,93.066,4734.551,78.094,4.044,2.249,,,,,
,driver_102,50,101.345,5124.147,95.265,0.617,0.917,,,,,
,driver_102,50,82.713,4209.881,115.228,1.363,1.869,,,,,
,driver_102,50,93.712,4843.11,122.277,6.184,7.192,,,,,
,driver_102,50,83.136,4232.073,113.345,0.686,1.821,,,,,
,driver_102,50,103.615,5297.63,95.736,8.667,24.235,,,,,
,driver_102,50,95.199,4188.692,102.383,15.229,11.929,,,,,
,driver_102,50,100.134,5369.306,126.563,25.793,6.946,,,,,
,driver_102,50,105.242,5419.442,144.614,3.988,20.712,,,,,
,driver_102,50,90.088,4755.001,63.629,4.908,1.079,,,,,
,driver_102,50,101.312,5433.003,94.796,17.714,4.542,,,,,
,driver_102,50,88.629,4544.996,61.417,6.313,2.826,,,,,
,driver_102,50,79.981,4065.096,24.313,4.197,12.026,,,,,
,driver_102,50,87.909,4717.68,6.223,5.066,1.153,,,,,
,driver_102,50,98.191,5591.918,93.295,6.898,5.084,,,,,
,driver_102,50,98.543,5028.754,118.662,5.505,8.293,,,,,
,driver_102,50,94.038,4557.648,118.536,28.771,18.145,,,,,
,driver_102,50,95.781,5062.325,90.232,8.398,1.159,,,,,
,driver_102,50,89.441,4512.712,86.786,2.35,1.023,,,,,
,driver_102,50,99.819,5409.304,61.331,23.671,0.889,,,,,
,driver_102,50,92.184,4740.75,110.537,5.836,1.405,,,,,
,driver_102,50,88.495,4513.776,96.113,4.694,6.114,,,,,
,driver_102,50,99.671,5123.758,132.755,3.584,6.258,,,,,
,driver_102,50,105.985,5408.777,145.611,1.926,13.317,,,,,
,driver_102,50,94.441,4939.19,148.972,8.186,11.866,,,,,
,driver_102,50,81.236,5063.991,8.352,1.919,0.43,,,,,
,driver_102,50,72.811,3784.772,91.282,17.268,0.318,,,,,
,driver_102,50,69.135,3689.583,36.119,0.926,2.563,,,,,
,driver_102,50,102.966,5375.726,95.82,4.661,1.924,,,,,
,driver_102,50,93.1,4712.04,86.97,0.336,8.702,,,,,
,driver_102,50,111.517,6080.812,17.908,4.9,2.216,,,,,
,driver_102,50,102.752,5573.391,52.067,7.341,9.556,,,,,
,driver_102,50,76.942,4023.66,93.19,0.807,1.605,,,,,
,driver_102,50,85.024,4405.133,118.588,6.78,5.831,,,,,
,driver_102,50,69.802,3644.254,166.92,,52.963,,,,,
,driver_102,50,78.986,4067.136,27.896,0.478,0.596,,,,,
,driver_102,50,77.09,3920.585,80.518,10.24,2.504,,,,,
,driver_102,50,84.749,6191.421,21.013,0.509,1.848,,,,,
,driver_102,50,89.807,5069.077,71.155,0.649,13.272,,,,,
,driver_102,50,100.044,5106.207,94.583,18.436,2.345,,,,,
,driver_102,50,87.2,4527.896,121.975,1.534,0.938,,,,,
,driver_102,50,96.016,4975.046,106.293,9.492,8.723,,,,,
,driver_102,50,98.581,5386.614,58.611,4.954,2.807,,,,,
,driver_102,50,103.032,5259.734,122.238,2.277,5.487,,,,,
,driver_102,50,90.98,4669.609,68.174,2.589,3.992,,,,,
,driver_102,50,113.564,6115.799,75.316,9.464,3.201,,,,,
,driver_102,50,108.083,5481.659,95.17,2.897,0.764,,,,,
,driver_102,50,78.84,4027.924,74.385,2.008,5.792,,,,,
,driver_102,50,72.703,4001.013,99.626,66.314,21.007,,,,,
,driver_102,50,110.679,5330.834,66.13,12.992,7.053,,,,,
,driver_102,50,82.57,4225.522,14.663,2.928,11.153,,,,,
,driver_102,50,112.465,5812.097,83.484,2.577,0.811,,,,,
,driver_102,50,77.261,4116.671,54.311,19.24,3.802,,,,,
,driver_102,50,95.627,4916.228,129.994,2.758,11.749,,,,,
,driver_102,50,134.796,5916.895,28.31,0.861,2.021,,,,,
,driver_102,50,94.516,4977.858,52.441,12.247,1.611,,,,,
,driver_102,50,105.124,5537.056,101.147,21.535,1.346,,,,,
,driver_102,50,77.164,3943.926,59.179,4.179,1.205,,,,,
,driver_102,50,100.697,8858.949,15.563,13.038,2.358,,,,,
,driver_102,50,98.3,5215.684,123.792,17.668,5.652,,,,,
,driver_102,50,82.43,4433.606,77.994,14.027,2.764,,,,,
,driver_102,50,86.463,4389.65,110.015,1.885,0.944,,,,,
,driver_102,50,129.799,4390.059,9.664,1.348,1.391,,,,,
,driver_102,50,99.682,5148.821,113.084,2.986,2.34,,,,,
,driver_102,50,83.435,4299.468,110.324,11.893,1.329,,,,,
,driver_102,50,81.749,7662.711,9.676,1.844,1.266,,,,,
,driver_102,50,95.108,4873.502,11.93,,0.489,,,,,
,driver_102,50,78.411,4036.242,66.529,1.009,1.144,,,,,
,driver_102,50,99.093,8704.022,88.853,11.119,0.794,,,,,
,driver_102,50,85.485,4439.044,100.177,5.857,5.123,,,,,
,driver_102,50,70.442,3628.343,83.914,1.96,21.326,,,,,
,driver_102,50,95.124,6494.496,110.277,9.174,19.063,,,,,
,driver_102,50,58.315,3128.23,21.543,1.679,2.356,,,,,
,driver_102,51,94.846,4806.886,91.79,4.948,3.105,,,,,
,driver_102,51,78.835,4106.759,74.945,5.099,5.403,,,,,
,driver_102,51,101.588,5674.979,50.889,8.03,10.147,,,,,
,driver_102,51,76.951,4020.877,60.994,4.15,1.17,,,,,
,driver_102,51,85.617,4524.661,100.586,9.133,3.661,,,,,
,driver_102,51,69.851,3714.105,168.924,,53.17,,,,,
,driver_102,51,89.91,4844.911,63.828,5.987,0.955,,,,,
,driver_102,51,87.749,3777.332,48.484,2.751,1.354,,,,,
,driver_102,51,102.921,5478.647,96.903,6.594,1.934,,,,,
,driver_102,51,98.87,5222.628,132.901,6.467,6.229,,,,,
,driver_102,51,107.842,5578.815,95.319,1.124,2.864,,,,,
,driver_102,51,94.503,4829.054,83.212,0.188,6.416,,,,,
,driver_102,51,97.706,5689.624,93.14,7.096,5.186,,,,,
,driver_102,51,85.67,4490.803,121.327,16.941,2.175,,,,,
,driver_102,51,77.968,4000.229,57.566,3.535,1.55,,,,,
,driver_102,51,82.65,4516.256,78.818,13.444,1.544,,,,,
,driver_102,51,77.394,3997.979,82.091,9.596,2.659,,,,,
,driver_102,51,72.469,3857.241,91.705,3.197,5.282,,,,,
,driver_102,51,105.562,4141.804,94.029,1.121,0.321,,,,,
,driver_102,51,98.96,8802.982,89.668,12.221,0.821,,,,,
,driver_102,51,105.129,5642.185,102.129,23.493,0.686,,,,,
,driver_102,51,111.974,6192.786,19.807,5.484,2.173,,,,,
,driver_102,51,95.229,5011.457,127.713,2.558,11.802,,,,,
,driver_102,51,153.53,6070.425,9.385,0.582,0.512,,,,,
,driver_102,51,80.991,4282.652,75.752,18.757,1.187,,,,,
,driver_102,51,103.109,5362.843,123.378,2.58,5.541,,,,,
,driver_102,51,80.946,4345.481,101.165,6.018,5.153,,,,,
,driver_102,51,91.315,4760.924,69.476,1.619,4.263,,,,,
,driver_102,51,81.458,7744.169,11.487,2.201,1.233,,,,,
,driver_102,51,82.086,4314.159,114.515,0.585,1.052,,,,,
,driver_102,51,94.229,4834.979,112.49,4.459,1.962,,,,,
,driver_102,51,98.555,5127.309,120.007,7.963,7.142,,,,,
,driver_102,51,90.419,4603.131,89.115,0.888,2.922,,,,,
,driver_102,51,69.749,3654.122,100.883,12.372,6.538,,,,,
,driver_102,51,98.238,5484.852,61.088,5.305,2.347,,,,,
,driver_102,51,94.402,5072.26,52.98,12.943,1.617,,,,,
,driver_102,51,98.728,5129.129,97.668,1.536,10.549,,,,,
,driver_102,51,77.684,4101.344,94.356,0.238,0.568,,,,,
,driver_102,51,95.845,5158.17,92.093,9.498,0.913,,,,,
,driver_102,51,87.061,4614.957,124.632,1.436,1.037,,,,,
,driver_102,51,77.733,4194.404,55.681,18.276,4.322,,,,,
,driver_102,51,101.376,5225.523,97.106,0.561,0.992,,,,,
,driver_102,51,82.505,4292.386,117.926,1.214,1.16,,,,,
,driver_102,51,95.366,6589.862,111.891,11.127,19.758,,,,,
,driver_102,51,113.477,6229.276,76.022,13.022,4.054,,,,,
,driver_102,51,75.22,3964.733,57.825,5.66,6.32,,,,,
,driver_102,51,96.044,5071.09,105.934,10.612,8.924,,,,,
,driver_102,51,99.64,5248.461,111.746,3.575,2.496,,,,,
,driver_102,51,83.896,4383.364,93.861,11.88,2.761,,,,,
,driver_102,51,101.406,5534.409,95.767,16.016,4.737,,,,,
,driver_102,51,58.414,3186.644,23.126,1.299,2.669,,,,,
,driver_102,51,103.75,5401.38,97.78,9.637,23.926,,,,,
,driver_102,51,100.545,5206.752,96.543,18.019,1.272,,,,,
,driver_102,51,81.355,4146.451,26.072,3.775,13.032,,,,,
,driver_102,51,103.407,5512.184,149.221,1.505,14.6,,,,,
,driver_102,51,105.444,5524.886,147.016,2.304,21.71,,,,,
,driver_102,51,94.005,4937.115,123.546,7.389,3.715,,,,,
,driver_102,51,93.345,4966.847,16.788,,0.46,,,,,
,driver_102,51,89.401,5158.478,72.052,0.666,12.206,,,,,
,driver_102,51,88.486,4633.482,61.322,7.885,0.886,,,,,
,driver_102,51,114.953,5596.612,107.507,11.102,9.733,,,,,
,driver_102,51,88.81,4602.586,97.873,4.337,6.787,,,,,
,driver_102,51,82.497,4308.019,15.916,3.278,12.835,,,,,
,driver_102,51,102.032,5468.044,39.162,11.649,4.697,,,,,
,driver_102,51,112.591,5924.688,85.711,2.052,0.628,,,,,
,driver_102,51,132.987,8991.936,16.709,1.902,1.997,,,,,
,driver_102,51,124.426,4514.485,9.685,1.49,1.575,,,,,
,driver_102,51,79.289,4146.425,29.673,2.24,0.925,,,,,
,driver_102,51,107.589,5618.173,133.168,3.614,20.94,,,,,
,driver_102,51,102.222,5410.636,106.15,23.755,10.708,,,,,
,driver_102,51,111.033,5441.867,66.166,13.168,4.026,,,,,
,driver_102,51,88.089,4805.769,7.19,7.151,0.129,,,,,
,driver_102,51,79.585,4268.277,102.497,18.059,10.908,,,,,
,driver_102,51,102.573,5471.879,130.946,25.962,9.521,,,,,
,driver_102,51,98.334,5314.018,124.146,19.178,4.02,,,,,
,driver_102,51,86.346,4475.996,112.201,2.18,1.16,,,,,
,driver_102,51,78.943,5142.934,9.15,1.688,9.15,,,,,
,driver_102,51,101.119,5416.609,24.669,0.673,0.686,,,,,
,driver_102,51,72.643,4073.656,99.776,68.02,7.524,,,,,
,driver_102,51,86.711,4644.359,117.465,31.689,16.433,,,,,
,driver_102,51,68.941,3697.284,84.92,2.063,22.086,,,,,
,driver_102,51,86.357,6277.778,22.616,1.454,2.105,,,,,
,driver_102,51,99.4,5508.704,63.701,23.599,0.93,,,,,
,driver_102,52,113.425,6342.701,67.757,16.285,4.604,,,,,
,driver_102,52,98.807,5788.431,92.6,,5.946,,,,,
,driver_102,52,125.776,9117.712,12.233,1.123,1.568,,,,,
,driver_102,52,98.257,5256.427,96.265,9.085,1.841,,,,,
,driver_102,52,102.728,5637.137,98.62,14.027,6.357,,,,,
,driver_102,52,92.483,4927.462,114.9,4.976,1.549,,,,,
,driver_102,52,70.108,3724.23,102.478,12.19,5.238,,,,,
,driver_102,52,112.402,6182.827,16.144,0.442,0.392,,,,,
,driver_102,52,103.372,5466.215,124.657,2.482,3.395,,,,,
,driver_102,52,58.433,3245.077,24.447,0.9,3.071,,,,,
,driver_102,52,109.817,5551.684,63.955,14.789,0.761,,,,,
,driver_102,52,112.41,6305.196,21.898,6.081,2.301,,,,,
,driver_102,52,107.958,4937.012,101.505,10.514,17.294,,,,,
,driver_102,52,112.8,6037.488,88.106,1.748,0.401,,,,,
,driver_102,52,86.938,4731.297,116.785,33.691,15.265,,,,,
,driver_102,52,77.04,4075.019,84.228,9.651,2.806,,,,,
,driver_102,52,68.762,3766.046,85.65,2.316,22.78,,,,,
,driver_102,52,81.631,7825.8,11.667,2.638,1.421,,,,,
,driver_102,52,103.045,5581.692,98.451,5.952,1.799,,,,,
,driver_102,52,103.774,5505.154,100.212,10.615,22.641,,,,,
,driver_102,52,96.777,4730.259,69.075,1.337,7.36,,,,,
,driver_102,52,80.696,4227.147,26.978,3.558,13.412,,,,,
,driver_102,52,98.895,5321.523,133.606,9.999,6.045,,,,,
,driver_102,52,78.92,4180.264,96.61,25.91,0.43,,,,,
,driver_102,52,83.822,4574.625,121.55,15.513,9.887,,,,,
,driver_102,52,87.268,4702.225,127.952,1.718,0.898,,,,,
,driver_102,52,108.009,3885.341,41.098,7.7,8.792,,,,,
,driver_102,52,95.323,6685.185,113.111,13.126,20.192,,,,,
,driver_102,52,93.686,4900.572,95.408,2.564,3.996,,,,,
,driver_102,52,88.99,4691.576,98.37,3.674,7.326,,,,,
,driver_102,52,85.997,4561.993,114.143,2.718,0.885,,,,,
,driver_102,52,95.654,5107.111,128.677,2.395,12.227,,,,,
,driver_102,52,82.176,4374.562,118.826,1.109,0.987,,,,,
,driver_102,52,82.3,4396.459,115.909,0.963,0.977,,,,,
,driver_102,52,101.026,5517.635,26.214,0.407,1.003,,,,,
,driver_102,52,98.452,8901.434,89.34,,0.648,,,,,
,driver_102,52,78.813,4185.572,75.696,5.808,5.566,,,,,
,driver_102,52,86.824,4892.593,6.919,6.079,2.597,,,,,
,driver_102,52,99.455,4407.474,25.095,1.813,20.059,,,,,
,driver_102,52,103.773,5329.296,101.351,25.062,1.995,,,,,
,driver_102,52,89.075,4692.206,88.964,0.558,3.452,,,,,
,driver_102,52,122.541,4637.026,4.581,0.151,0.799,,,,,
,driver_102,52,98.228,5583.08,62.365,5.713,1.878,,,,,
,driver_102,52,100.351,5348.812,112.487,3.278,2.018,,,,,
,driver_102,52,119.353,4261.157,73.506,1.935,13.911,,,,,
,driver_102,52,75.477,4040.21,42.51,5.747,6.638,,,,,
,driver_102,52,107.729,5749.914,105.709,1.243,5.26,,,,,
,driver_102,52,101.372,5776.351,49.547,8.165,10.31,,,,,
,driver_102,52,104.978,5629.864,149.465,0.87,21.886,,,,,
,driver_102,52,77.398,4271.802,56.684,17.644,4.947,,,,,
,driver_102,52,90.261,4935.172,66.72,6.013,1.18,,,,,
,driver_102,52,78.618,5221.552,9.75,2.513,9.75,,,,,
,driver_102,52,99.594,5608.298,65.571,22.891,0.914,,,,,
,driver_102,52,72.325,4145.981,100.291,69.843,7.845,,,,,
,driver_102,52,96.726,5225.855,97.673,3.212,8.108,,,,,
,driver_102,52,85.755,4610.416,100.391,11.17,1.461,,,,,
,driver_102,52,80.019,4348.296,103.77,21.923,2.004,,,,,
,driver_102,52,81.563,4364.215,77.206,19.223,0.76,,,,,
,driver_102,52,83.673,4429.154,104.713,2.89,7.718,,,,,
,driver_102,52,82.879,4466.243,96.466,12.945,1.129,,,,,
,driver_102,52,85.034,6362.812,22.539,1.052,3.693,,,,,
,driver_102,52,92.941,5059.788,21.394,,0.721,,,,,
,driver_102,52,102.765,5309.517,100.39,15.343,2.517,,,,,
,driver_102,52,77.17,4098.047,62.646,3.825,1.288,,,,,
,driver_102,52,108.048,5686.863,97.79,0.907,2.981,,,,,
,driver_102,52,103.546,5615.73,153.673,1.59,15.653,,,,,
,driver_102,52,98.546,5225.855,121.035,9.667,6.044,,,,,
,driver_102,52,82.917,4599.173,80.009,13.113,1.377,,,,,
,driver_102,52,96.317,5167.407,104.293,11.411,9.342,,,,,
,driver_102,52,72.592,3929.833,92.861,4.795,4.042,,,,,
,driver_102,52,90.738,4851.662,69.669,0.973,4.125,,,,,
,driver_102,52,94.529,5166.789,54.508,13.742,1.601,,,,,
