race_norm,driver,lap,lap_time_s,cum_time_s,gap_to_leader,gap_to_next,gap_to_prev,pit_time_s,lap_time_before,lap_time_after,delta_after_vs_before_s,pit_time_norm
,driver_119,15,75.062,1135.252,30.258,1.828,0.908,,,,,
,driver_119,15,102.767,1871.335,31.179,0.737,1.351,,,,,
,driver_119,15,86.395,1392.552,30.696,,0.411,,,,,
,driver_119,15,87.1,1382.085,68.994,,18.782,,,,,
,driver_119,15,83.07,1411.781,27.58,0.993,5.357,,,,,
,driver_119,15,100.08,1498.599,21.058,1.047,1.655,,,,,
,driver_119,15,100.201,1563.846,68.185,3.401,2.893,,,,,
,driver_119,15,85.182,1315.246,75.481,,2.501,,,,,
,driver_119,15,88.085,1298.586,69.724,0.773,4.239,,,,,
,driver_119,15,104.551,1572.989,52.992,6.715,2.716,,,,,
,driver_119,15,86.757,1310.43,32.367,2.111,1.956,,,,,
,driver_119,15,59.385,1074.525,22.187,3.297,0.712,,,,,
,driver_119,15,91.168,1696.912,67.861,3.282,1.248,,,,,
,driver_119,15,84.297,2984.831,55.443,,23.98,,,,,
,driver_119,15,106.045,1619.857,76.501,1.895,0.927,,,,,
,driver_119,15,85.515,1372.861,68.732,116.739,2.588,,,,,
,driver_119,15,84.08,1290.06,37.144,0.517,0.873,,,,,
,driver_119,15,80.245,1256.993,62.083,1.629,1.587,,,,,
,driver_119,15,109.171,1651.093,10.977,3.472,3.016,,,,,
,driver_119,15,99.023,1437.246,54.288,1.27,0.177,,,,,
,driver_119,15,90.55,1376.658,34.479,1.226,2.244,,,,,
,driver_119,15,71.507,1186.759,38.551,2.74,1.01,,,,,
,driver_119,15,70.795,1072.346,27.145,1.503,2.17,,,,,
,driver_119,15,92.732,1412.45,42.332,1.97,5.743,,,,,
,driver_119,15,110.887,1912.621,36.702,1.679,1.629,,,,,
,driver_119,15,102.143,1697.867,59.587,11.544,1.717,,,,,
,driver_119,15,106.923,1745.936,17.992,0.663,1.454,,,,,
,driver_119,15,71.7,1090.145,40.135,4.644,1.32,,,,,
,driver_119,15,101.517,1532.947,38.637,0.691,1.625,,,,,
,driver_119,15,112.686,1409.392,76.61,,3.911,,,,,
,driver_119,15,84.405,1491.182,21.334,0.638,1.788,,,,,
,driver_119,15,83.396,1304.754,36.459,1.842,3.845,,,,,
,driver_119,15,72.546,1085.392,42.476,0.513,1.168,,,,,
,driver_119,15,70.348,1166.481,30.359,1.626,1.546,,,,,
,driver_119,15,151.331,1758.927,14.806,1.323,1.225,,,,,
,driver_119,15,86.019,1310.383,49.671,5.59,1.789,,,,,
,driver_119,15,96.79,1646.209,55.616,1.959,4.811,,,,,
,driver_119,15,107.919,1666.123,34.235,0.448,4.446,,,,,
,driver_119,15,77.555,1178.01,50.011,2.314,1.833,,,,,
,driver_119,15,76.116,1385.452,15.492,1.928,1.471,,,,,
,driver_119,15,90.559,1385.89,48.848,3.137,6.151,,,,,
,driver_119,15,112.165,1526.132,55.794,8.099,3.393,,,,,
