race_norm,driver,lap,lap_time_s,cum_time_s,gap_to_leader,gap_to_next,gap_to_prev,pit_time_s,lap_time_before,lap_time_after,delta_after_vs_before_s,pit_time_norm
,driver_019,17,80.94,1402.147,19.268,0.934,3.771,,,,,
,driver_019,17,108.403,1859.848,18.876,14.644,8.786,,,,,
,driver_019,17,116.779,1999.461,31.197,7.066,2.289,,,,,
,driver_019,17,92.303,1585.038,46.329,6.549,1.98,,,,,
,driver_019,17,102.367,1767.924,30.158,0.382,4.196,,,,,
,driver_019,17,86.288,1501.797,85.214,,10.815,,,,,
,driver_019,17,90.56,1565.334,53.264,0.676,1.483,,,,,
,driver_019,17,79.779,1448.583,50.996,0.438,2.637,,,,,
,driver_019,17,83.613,1441.665,32.561,0.532,2.801,,,,,
,driver_019,17,95.843,1633.21,18.363,6.954,18.363,,,,,
,driver_019,17,87.2,1470.739,14.735,3.721,0.956,,,,,
,driver_019,17,77.284,1337.388,3.408,1.41,3.408,,,,,
,driver_019,17,97.509,1681.067,16.384,8.462,5.285,,,,,
,driver_019,17,121.903,1564.172,26.171,6.367,0.434,,,,,
,driver_019,17,82.02,1394.919,26.942,0.907,0.596,,,,,
,driver_019,17,74.482,1914.979,602.247,,540.635,,,,,
,driver_019,17,91.382,1569.421,43.509,2.943,2.773,,,,,
,driver_019,17,83.984,1447.907,54.401,4.195,0.53,,,,,
,driver_019,17,88.561,1525.472,74.352,0.947,0.5,,,,,
,driver_019,17,82.557,1427.163,25.198,7.565,0.829,,,,,
,driver_019,17,90.079,1755.573,25.324,12.343,2.669,,,,,
,driver_019,17,107.778,1451.498,54.529,0.932,1.024,,,,,
,driver_019,17,130.845,2284.189,10.054,0.537,1.404,,,,,
,driver_019,17,107.028,1883.276,65.666,0.655,0.155,,,,,
,driver_019,17,96.619,1703.885,62.206,27.555,7.199,,,,,
,driver_019,17,94.929,1715.237,38.449,6.108,0.839,,,,,
,driver_019,17,100.314,1707.159,69.622,20.353,13.525,,,,,
,driver_019,17,96.452,1666.927,17.633,3.18,1.021,,,,,
,driver_019,17,83.541,1512.131,30.033,2.811,1.359,,,,,
,driver_019,17,78.42,1619.38,56.662,33.678,4.477,,,,,
,driver_019,17,87.531,1939.983,28.098,1.017,5.021,,,,,
,driver_019,17,94.312,1674.048,30.346,3.02,0.801,,,,,
,driver_019,17,78.627,1354.154,11.643,11.294,10.646,,,,,
,driver_019,17,76.09,1407.797,139.982,,77.248,,,,,
,driver_019,17,83.441,1438.804,19.829,2.088,12.713,,,,,
,driver_019,17,79.643,1371.627,0.402,12.081,0.402,,,,,
,driver_019,17,149.543,1742.987,0.43,0.178,0.107,,,,,
,driver_019,17,87.373,1514.747,76.064,0.164,0.836,,,,,
,driver_019,17,88.504,1536.438,48.764,0.953,2.389,,,,,
,driver_019,17,77.885,1342.482,15.161,2.666,3.042,,,,,
,driver_019,17,77.364,1428.483,16.797,1.002,1.363,,,,,
,driver_019,17,77.308,1353.481,55.903,14.889,5.509,,,,,
,driver_019,17,94.382,1954.369,24.429,2.735,2.665,,,,,
,driver_019,17,74.183,1298.759,12.486,4.678,11.947,,,,,
,driver_019,17,95.319,1657.985,19.073,3.854,5.75,,,,,
,driver_019,17,72.819,1337.909,15.361,3.485,5.578,,,,,
,driver_019,17,76.805,1306.507,0.0,5.626,,,,,,
,driver_019,17,99.352,1722.971,5.699,16.598,5.699,,,,,
,driver_019,17,97.323,1673.693,23.237,1.401,16.467,,,,,
,driver_019,17,77.471,1719.997,332.604,,275.308,,,,,
,driver_019,17,79.931,1365.387,17.452,13.12,9.574,,,,,
,driver_019,17,113.364,1971.481,61.852,17.133,0.398,,,,,
,driver_019,17,84.205,1458.839,23.014,2.6,1.168,,,,,
,driver_019,17,108.744,1845.433,26.884,8.333,1.96,,,,,
,driver_019,17,106.129,1510.31,68.947,0.144,9.254,,,,,
,driver_019,17,96.283,3434.403,28.507,0.602,0.765,,,,,
,driver_019,17,110.39,1905.177,30.42,2.27,1.793,,,,,
,driver_019,17,76.107,1322.241,57.948,0.691,0.336,,,,,
,driver_019,17,85.557,1476.97,55.035,1.028,0.472,,,,,
,driver_019,17,79.175,1370.422,63.048,32.577,8.95,,,,,
,driver_019,17,83.434,1439.007,30.358,0.494,5.781,,,,,
,driver_019,17,74.457,1369.918,28.52,4.772,4.935,,,,,
,driver_019,17,76.643,1445.494,0.0,1.278,,,,,,
,driver_019,17,93.385,1598.55,0.0,6.327,,,,,,
,driver_019,17,85.961,1478.227,11.667,1.248,11.667,,,,,
,driver_019,17,82.841,1422.38,15.252,2.613,15.252,,,,,
,driver_019,17,71.659,1234.943,27.831,10.726,26.111,,,,,
,driver_019,17,118.729,2382.957,25.762,2.89,4.062,,,,,
,driver_019,17,88.301,1495.55,24.576,19.086,14.6,,,,,
,driver_019,17,82.526,1416.551,34.148,3.396,4.324,,,,,
,driver_019,17,103.612,1853.072,60.923,10.43,1.13,,,,,
,driver_019,17,75.712,1402.419,26.249,0.745,1.156,,,,,
,driver_019,17,84.251,1486.912,64.025,2.301,0.957,,,,,
,driver_019,17,82.018,1410.1,29.343,0.5,0.741,,,,,
,driver_019,18,105.127,1988.403,66.94,2.784,1.921,,,,,
,driver_019,18,77.926,1420.408,15.076,4.687,2.817,,,,,
,driver_019,18,106.719,1975.476,80.029,8.305,0.485,,,,,
,driver_019,18,88.452,1635.311,68.72,16.004,1.498,,,,,
,driver_019,18,95.339,1769.387,31.982,3.95,0.345,,,,,
,driver_019,18,76.327,1382.905,4.308,0.768,2.275,,,,,
,driver_019,18,97.358,1771.051,24.435,1.079,17.389,,,,,
,driver_019,18,74.631,1989.61,604.366,,526.794,,,,,
,driver_019,18,82.083,1491.447,16.996,1.695,7.066,,,,,
,driver_019,18,80.591,1482.738,18.898,1.819,2.794,,,,,
,driver_019,18,109.299,1969.147,19.916,14.786,9.668,,,,,
,driver_019,18,129.348,1716.662,94.925,12.086,0.037,,,,,
,driver_019,18,84.879,1571.791,66.14,9.143,0.657,,,,,
,driver_019,18,84.427,1535.925,54.974,0.827,1.76,,,,,
,driver_019,18,94.803,1767.995,71.41,11.863,0.075,,,,,
,driver_019,18,96.906,1800.791,58.938,29.475,5.984,,,,,
,driver_019,18,95.528,1810.765,38.303,5.475,0.643,,,,,
,driver_019,18,79.528,1465.649,75.493,1.659,0.432,,,,,
,driver_019,18,96.27,1701.515,22.155,2.862,3.727,,,,,
,driver_019,18,77.39,1505.873,17.519,3.208,0.965,,,,,
,driver_019,18,93.85,2048.219,25.335,3.328,2.976,,,,,
,driver_019,18,93.45,1692.0,0.0,10.245,,,,,,
,driver_019,18,78.214,1384.721,0.0,24.402,,,,,,
,driver_019,18,125.839,2031.954,50.244,6.864,3.847,,,,,
,driver_019,18,76.774,1484.571,143.097,,77.397,,,,,
,driver_019,18,77.575,1797.572,332.677,,273.58,,,,,
,driver_019,18,95.368,1877.601,28.825,1.162,0.565,,,,,
,driver_019,18,95.114,1659.286,29.148,6.944,0.616,,,,,
,driver_019,18,85.027,1613.032,96.32,11.472,7.988,,,,,
,driver_019,18,85.565,1764.379,1.636,6.97,0.054,,,,,
,driver_019,18,96.195,3530.598,29.779,0.375,0.824,,,,,
,driver_019,18,92.539,1657.873,57.881,0.378,0.561,,,,,
,driver_019,18,79.278,1527.861,53.872,0.47,3.313,,,,,
,driver_019,18,74.307,1586.876,13.49,0.501,0.787,,,,,
,driver_019,18,92.146,1738.69,85.706,13.611,2.714,,,,,
,driver_019,18,74.198,1444.116,29.485,10.736,4.925,,,,,
,driver_019,18,85.291,1734.192,9.07,3.057,5.607,,,,,
,driver_019,18,72.124,1447.39,45.188,4.428,1.521,,,,,
,driver_019,18,76.319,1521.813,0.0,1.425,,,,,,
,driver_019,18,71.525,1306.468,28.539,11.146,27.455,,,,,
,driver_019,18,123.546,2506.503,39.167,6.974,0.106,,,,,
,driver_019,18,86.444,1578.025,0.0,3.324,,,,,,
,driver_019,18,79.551,1438.039,0.264,9.403,0.264,,,,,
,driver_019,18,82.417,1477.336,27.788,0.811,0.591,,,,,
,driver_019,18,83.903,1531.81,55.66,4.514,0.476,,,,,
,driver_019,18,117.168,2116.629,31.087,2.986,13.834,,,,,
,driver_019,18,104.08,1880.41,39.015,5.762,3.062,,,,,
,driver_019,18,92.55,1677.588,47.988,7.049,2.339,,,,,
,driver_019,18,83.882,1532.036,64.556,0.453,0.495,,,,,
,driver_019,18,80.366,1454.403,35.293,0.825,12.143,,,,,
,driver_019,18,88.44,1624.878,50.492,1.088,2.759,,,,,
,driver_019,18,85.231,1562.201,41.722,2.077,0.426,,,,,
,driver_019,18,88.972,1630.687,35.554,4.233,0.592,,,,,
,driver_019,18,76.774,1430.255,57.537,3.307,4.683,,,,,
,driver_019,18,91.928,1732.491,58.683,8.123,1.195,,,,,
,driver_019,18,86.852,1752.273,9.027,0.906,2.62,,,,,
,driver_019,18,76.585,1387.597,0.0,1.839,,,,,,
,driver_019,18,115.656,2286.56,19.302,11.245,9.31,,,,,
,driver_019,18,80.171,1476.653,32.596,13.673,4.932,,,,,
,driver_019,18,86.245,1582.537,11.039,1.697,3.667,,,,,
,driver_019,18,89.965,1845.538,25.417,18.239,2.171,,,,,
,driver_019,18,102.123,1870.047,31.317,0.505,5.478,,,,,
,driver_019,18,122.987,1919.682,73.152,2.645,4.138,,,,,
,driver_019,18,110.466,2015.643,32.024,2.382,2.153,,,,,
,driver_019,18,87.273,1664.12,43.246,1.208,0.521,,,,,
,driver_019,18,95.192,1726.295,33.887,1.361,1.463,,,,,
,driver_019,18,87.372,1592.596,28.932,3.975,0.85,,,,,
,driver_019,18,87.646,2027.629,28.789,1.098,6.327,,,,,
,driver_019,18,83.714,1546.426,21.756,1.296,4.454,,,,,
,driver_019,18,107.859,1578.598,38.468,2.687,2.472,,,,,
,driver_019,18,94.868,1731.672,29.224,3.443,28.446,,,,,
,driver_019,18,77.432,1414.82,3.32,1.467,3.32,,,,,
,driver_019,18,87.231,1569.896,40.826,0.473,2.698,,,,,
,driver_019,18,84.412,1543.251,23.92,2.629,1.052,,,,,
,driver_019,18,107.679,1955.82,50.517,2.181,0.553,,,,,
,driver_019,18,87.696,1597.898,15.463,9.657,2.852,,,,,
,driver_019,18,82.027,1492.127,30.975,0.348,1.102,,,,,
,driver_019,18,86.692,1784.727,50.716,3.233,0.509,,,,,
,driver_019,18,75.994,1398.235,61.01,1.129,0.545,,,,,
,driver_019,18,79.404,1499.717,86.558,36.218,2.555,,,,,
,driver_019,18,92.802,1754.332,14.758,1.997,0.649,,,,,
,driver_019,18,83.457,1595.588,30.881,2.505,1.815,,,,,
,driver_019,18,80.068,1468.348,35.178,0.514,9.118,,,,,
,driver_019,18,94.303,1727.513,18.824,8.634,18.824,,,,,
,driver_019,18,99.239,1822.21,5.125,18.429,5.125,,,,,
,driver_019,18,85.787,1564.014,11.543,1.33,11.543,,,,,
,driver_019,18,83.112,1505.492,16.218,2.615,16.218,,,,,
,driver_019,18,81.259,1495.516,2.18,7.254,0.656,,,,,
,driver_019,18,99.684,1707.149,44.022,0.817,1.203,,,,,
,driver_019,18,83.207,1522.011,20.021,2.315,12.526,,,,,
,driver_019,18,79.721,1451.348,0.565,12.835,0.565,,,,,
,driver_019,18,79.254,1444.641,18.074,14.569,10.545,,,,,
,driver_019,18,87.36,1582.91,26.251,18.34,12.513,,,,,
,driver_019,18,89.867,1633.198,38.8,1.03,1.361,,,,,
,driver_019,18,102.809,1955.881,61.688,11.438,1.086,,,,,
,driver_019,18,100.974,1843.961,3.94,0.2,1.272,,,,,
,driver_019,18,88.156,1613.628,75.713,0.869,0.445,,,,,
,driver_019,18,145.185,1534.075,116.264,11.785,7.588,,,,,
,driver_019,18,87.231,1684.901,27.497,1.359,0.997,,,,,
,driver_019,18,107.821,1953.254,19.755,10.411,1.735,,,,,
,driver_019,18,99.813,1817.167,57.571,5.051,0.646,,,,,
,driver_019,18,80.197,1450.619,66.661,34.649,10.305,,,,,
,driver_019,18,97.991,1790.857,26.339,13.082,1.975,,,,,
,driver_019,18,84.631,1526.296,35.119,0.5,3.121,,,,,
,driver_019,18,95.552,1753.537,19.867,3.324,5.314,,,,,
,driver_019,18,78.504,1432.658,11.501,12.153,10.576,,,,,
,driver_019,18,97.411,1778.478,12.532,9.165,5.093,,,,,
,driver_019,18,78.255,1441.217,63.184,0.787,2.259,,,,,
,driver_019,18,102.615,1831.489,28.13,3.644,13.572,,,,,
,driver_019,18,86.733,1601.48,79.386,0.656,0.874,,,,,
,driver_019,18,82.502,1509.665,26.392,7.856,0.933,,,,,
,driver_019,18,80.483,1464.948,34.59,0.556,0.892,,,,,
,driver_019,18,74.239,1359.03,19.913,5.668,0.947,,,,,
,driver_019,18,84.404,1586.201,86.867,,9.295,,,,,
,driver_019,18,79.54,1467.105,73.193,2.408,1.574,,,,,
,driver_019,18,133.904,2418.093,9.499,0.339,1.236,,,,,
,driver_019,18,96.884,1763.811,18.618,3.208,0.645,,,,,
,driver_019,18,78.803,1440.082,46.588,20.548,0.531,,,,,
,driver_019,18,82.881,1521.299,31.309,3.911,3.867,,,,,
,driver_019,18,83.13,1522.137,31.392,0.551,6.338,,,,,
,driver_019,18,116.837,2318.753,0.823,6.192,0.823,,,,,
,driver_019,18,72.469,1410.378,10.496,3.679,5.599,,,,,
,driver_019,18,76.932,1399.744,0.0,0.931,,,,,,
,driver_019,18,73.837,1358.969,32.533,1.07,1.894,,,,,
,driver_019,18,80.29,1568.827,5.093,1.639,0.071,,,,,
,driver_019,18,82.629,1505.002,14.305,6.494,8.005,,,,,
,driver_019,18,81.943,1498.494,34.433,2.617,4.619,,,,,
,driver_019,18,83.305,1712.161,25.692,2.791,5.78,,,,,
,driver_019,18,89.864,1694.509,23.517,1.688,1.72,,,,,
,driver_019,18,107.212,1952.567,27.308,2.875,0.603,,,,,
,driver_019,18,131.669,2451.027,46.113,5.557,22.015,,,,,
,driver_019,18,87.886,1598.196,72.704,5.514,2.047,,,,,
,driver_019,18,80.132,1492.56,96.888,,1.159,,,,,
,driver_019,18,78.759,1442.785,57.32,0.911,0.589,,,,,
,driver_019,18,100.015,1807.174,70.289,28.391,2.697,,,,,
,driver_019,18,95.153,1737.848,34.341,0.593,1.245,,,,,
,driver_019,18,98.474,1796.709,36.177,27.244,2.986,,,,,
,driver_019,18,102.253,1855.109,8.464,16.071,8.464,,,,,
,driver_019,18,75.739,1382.073,14.481,4.534,2.028,,,,,
,driver_019,18,88.92,1611.974,3.181,16.186,0.792,,,,,
,driver_019,18,78.79,1553.417,11.563,9.139,1.857,,,,,
,driver_019,18,91.538,1660.959,32.138,2.711,3.258,,,,,
,driver_019,18,87.023,1584.716,38.891,2.386,2.784,,,,,
,driver_019,18,102.066,1823.734,67.091,58.58,1.155,,,,,
,driver_019,18,75.599,1478.018,27.116,0.519,1.572,,,,,
,driver_019,18,127.535,2652.316,121.373,1.512,20.318,,,,,
,driver_019,18,84.318,1492.214,28.792,0.303,24.804,,,,,
,driver_019,18,88.339,1886.032,19.206,2.438,1.673,,,,,
,driver_019,18,78.422,1436.26,50.611,1.832,1.708,,,,,
,driver_019,18,84.584,1544.59,33.663,1.284,1.385,,,,,
,driver_019,18,76.387,1408.394,38.157,5.631,2.125,,,,,
,driver_019,18,77.588,1696.968,58.759,40.424,3.068,,,,,
,driver_019,18,74.755,1373.514,13.611,4.673,13.611,,,,,
,driver_019,18,127.26,1962.504,14.344,,1.096,,,,,
,driver_019,18,76.851,1407.355,7.812,21.1,7.812,,,,,
,driver_019,18,113.54,2085.021,63.727,19.479,7.899,,,,,
,driver_019,18,85.834,1549.519,14.968,0.752,13.029,,,,,
,driver_019,18,89.005,2215.268,15.498,1.221,3.31,,,,,
,driver_019,18,87.414,1592.503,22.379,3.553,0.413,,,,,
,driver_019,19,84.818,1671.019,85.629,30.865,7.751,,,,,
,driver_019,19,95.141,1905.906,31.094,5.105,0.958,,,,,
,driver_019,19,106.725,2082.201,81.927,6.729,0.482,,,,,
,driver_019,19,77.821,1583.694,18.957,2.703,0.802,,,,,
,driver_019,19,78.249,1518.331,48.268,21.336,0.602,,,,,
,driver_019,19,79.306,1529.925,69.365,4.385,10.998,,,,,
,driver_019,19,76.584,1484.978,39.745,0.43,3.188,,,,,
,driver_019,19,78.653,1775.621,61.829,46.639,2.126,,,,,
,driver_019,19,76.634,1476.378,0.0,1.072,,,,,,
,driver_019,19,83.034,1605.045,20.755,1.914,11.578,,,,,
,driver_019,19,79.904,1517.943,0.474,8.936,0.474,,,,,
,driver_019,19,86.039,1655.935,41.861,0.842,2.63,,,,,
,driver_019,19,86.555,1636.074,15.877,0.635,14.121,,,,,
,driver_019,19,84.539,1627.79,25.113,2.107,0.884,,,,,
,driver_019,19,108.019,2063.839,53.381,2.178,0.594,,,,,
,driver_019,19,87.137,1671.853,40.134,2.275,3.006,,,,,
,driver_019,19,82.31,1591.975,27.435,8.291,1.266,,,,,
,driver_019,19,96.35,2016.032,74.666,3.85,2.458,,,,,
,driver_019,19,136.027,2554.12,8.708,0.546,0.229,,,,,
,driver_019,19,84.095,1679.683,33.025,2.544,2.672,,,,,
,driver_019,19,76.893,1484.248,7.368,22.713,7.368,,,,,
,driver_019,19,78.968,1523.609,18.289,16.241,11.024,,,,,
,driver_019,19,82.887,1795.048,27.036,3.179,5.897,,,,,
,driver_019,19,85.574,1657.365,69.109,10.018,1.259,,,,,
,driver_019,19,86.149,1684.345,74.638,6.207,1.972,,,,,
,driver_019,19,88.394,1713.272,37.221,1.34,2.982,,,,,
,driver_019,19,104.33,2092.733,62.9,5.132,1.008,,,,,
,driver_019,19,96.8,1897.591,56.609,35.913,4.854,,,,,
,driver_019,19,92.327,1831.017,67.686,16.376,2.369,,,,,
,driver_019,19,117.606,2436.359,0.787,6.207,0.787,,,,,
,driver_019,19,100.265,1838.113,35.651,0.608,1.559,,,,,
,driver_019,19,93.099,1825.59,60.293,4.393,0.393,,,,,
,driver_019,19,84.404,1630.83,15.13,1.532,2.642,,,,,
,driver_019,19,93.821,1785.821,0.0,21.312,,,,,,
,driver_019,19,96.101,1865.488,33.797,4.038,0.348,,,,,
,driver_019,19,77.832,1875.404,333.28,,271.239,,,,,
,driver_019,19,86.67,1664.695,0.0,3.408,,,,,,
,driver_019,19,102.299,1957.408,8.535,17.171,8.535,,,,,
,driver_019,19,104.696,1936.185,33.184,0.38,18.137,,,,,
,driver_019,19,91.186,1752.145,32.661,2.434,3.696,,,,,
,driver_019,19,104.444,1984.854,38.23,8.295,2.341,,,,,
,driver_019,19,115.28,1831.942,120.497,,7.761,,,,,
,driver_019,19,213.452,1747.527,250.569,,120.974,,,,,
,driver_019,19,80.93,1545.878,36.536,0.201,0.939,,,,,
,driver_019,19,82.077,1574.637,101.417,,3.826,,,,,
,driver_019,19,78.753,1521.538,58.081,0.824,0.639,,,,,
,driver_019,19,86.124,1870.851,53.933,3.32,0.973,,,,,
,driver_019,19,82.923,1604.222,32.888,4.19,3.052,,,,,
,driver_019,19,74.196,1518.312,30.346,11.998,4.973,,,,,
,driver_019,19,80.54,1649.367,7.849,1.277,0.131,,,,,
,driver_019,19,97.122,1804.271,47.698,0.984,3.788,,,,,
,driver_019,19,78.488,1511.146,11.675,13.11,10.768,,,,,
,driver_019,19,79.613,1530.961,0.624,13.435,0.624,,,,,
,driver_019,19,87.399,1670.309,24.873,10.969,17.336,,,,,
,driver_019,19,94.249,1753.535,31.618,8.29,0.428,,,,,
,driver_019,19,74.572,2064.182,606.634,,525.735,,,,,
,driver_019,19,115.769,2402.329,20.234,16.349,9.9,,,,,
,driver_019,19,92.75,1770.338,47.876,6.876,3.348,,,,,
,driver_019,19,87.161,1688.641,82.878,0.39,0.991,,,,,
,driver_019,19,74.138,1433.168,20.649,5.235,0.846,,,,,
,driver_019,19,103.877,1921.044,51.4,0.617,4.558,,,,,
,driver_019,19,106.262,1598.476,50.702,0.626,2.905,,,,,
,driver_019,19,110.864,2126.507,34.131,2.169,1.432,,,,,
,driver_019,19,94.025,2142.244,26.838,3.449,3.42,,,,,
,driver_019,19,72.472,1482.85,9.017,4.716,5.416,,,,,
,driver_019,19,105.042,1839.234,28.52,10.765,4.853,,,,,
,driver_019,19,76.271,1598.084,0.0,0.981,,,,,,
,driver_019,19,92.579,1844.852,17.015,1.574,0.555,,,,,
,driver_019,19,81.518,1577.034,2.712,8.184,0.771,,,,,
,driver_019,19,76.132,1459.037,4.265,0.795,2.316,,,,,
,driver_019,19,78.307,1493.127,3.736,0.763,3.736,,,,,
,driver_019,19,95.39,1972.991,28.329,0.961,0.891,,,,,
,driver_019,19,83.971,1615.781,57.528,4.29,0.564,,,,,
,driver_019,19,74.979,1552.997,27.621,3.621,0.54,,,,,
,driver_019,19,130.734,2581.761,46.455,7.177,20.796,,,,,
,driver_019,19,87.797,1772.698,29.464,0.282,1.009,,,,,
,driver_019,19,78.197,1514.457,53.045,2.126,1.208,,,,,
,driver_019,19,74.052,1660.928,14.025,0.383,0.759,,,,,
,driver_019,19,78.501,1544.15,76.945,3.014,8.903,,,,,
,driver_019,19,92.82,1847.152,18.202,1.648,0.323,,,,,
,driver_019,19,108.031,1738.718,56.505,25.279,11.936,,,,,
,driver_019,19,87.086,1679.682,30.943,5.313,0.785,,,,,
,driver_019,19,75.113,1448.627,0.0,4.354,,,,,,
,driver_019,19,74.197,1433.166,24.019,2.337,1.635,,,,,
,driver_019,19,99.641,1921.851,5.384,18.967,5.384,,,,,
,driver_019,19,86.22,1650.234,12.207,0.959,12.207,,,,,
,driver_019,19,97.54,1868.591,25.534,0.907,18.578,,,,,
,driver_019,19,82.362,1587.364,14.835,8.198,6.972,,,,,
,driver_019,19,76.901,1464.498,0.0,1.727,,,,,,
,driver_019,19,97.856,1876.334,4.802,10.091,4.802,,,,,
